"date","level","name","disease","classification","i_cases"
2023-05-01,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-01,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",5
2023-05-02,"Department","MISIONES","ARBOVIROSIS","SOSPECHOSO",9
2023-05-02,"Department","MISIONES","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","MISIONES","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","MISIONES","ARBOVIROSIS","TOTAL",9
2023-05-02,"Department","NEEMBUCU","ARBOVIROSIS","SOSPECHOSO",5
2023-05-02,"Department","NEEMBUCU","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","NEEMBUCU","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","NEEMBUCU","ARBOVIROSIS","TOTAL",5
2023-04-25,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",8
2023-04-25,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-04-25,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-04-25,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",8
2023-04-30,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",1
2023-04-30,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-04-30,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-04-30,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",1
2023-04-24,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",6
2023-04-24,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-04-24,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-04-24,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",6
2023-04-26,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",2
2023-04-26,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-04-26,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-04-26,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",2
2023-05-26,"Department","ALTO PARANA","ARBOVIROSIS","SOSPECHOSO",4
2023-05-26,"Department","ALTO PARANA","ARBOVIROSIS","CONFIRMADO",0
2023-05-26,"Department","ALTO PARANA","ARBOVIROSIS","PROBABLE",0
2023-05-26,"Department","ALTO PARANA","ARBOVIROSIS","TOTAL",4
2023-04-28,"Department","BOQUERON","ARBOVIROSIS","SOSPECHOSO",5
2023-04-28,"Department","BOQUERON","ARBOVIROSIS","CONFIRMADO",0
2023-04-28,"Department","BOQUERON","ARBOVIROSIS","PROBABLE",0
2023-04-28,"Department","BOQUERON","ARBOVIROSIS","TOTAL",5
2023-05-02,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",8
2023-05-02,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",8
2023-05-02,"Department","GUAIRA","ARBOVIROSIS","SOSPECHOSO",6
2023-05-02,"Department","GUAIRA","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","GUAIRA","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","GUAIRA","ARBOVIROSIS","TOTAL",6
2023-04-30,"Department","PARAGUARI","ARBOVIROSIS","SOSPECHOSO",1
2023-04-30,"Department","PARAGUARI","ARBOVIROSIS","CONFIRMADO",0
2023-04-30,"Department","PARAGUARI","ARBOVIROSIS","PROBABLE",0
2023-04-30,"Department","PARAGUARI","ARBOVIROSIS","TOTAL",1
2023-05-01,"Department","CORDILLERA","ARBOVIROSIS","SOSPECHOSO",3
2023-05-01,"Department","CORDILLERA","ARBOVIROSIS","CONFIRMADO",0
2023-05-01,"Department","CORDILLERA","ARBOVIROSIS","PROBABLE",0
2023-05-01,"Department","CORDILLERA","ARBOVIROSIS","TOTAL",3
2023-05-03,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",3
2023-05-03,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",3
2023-04-29,"Department","ALTO PARAGUAY","ARBOVIROSIS","SOSPECHOSO",1
2023-04-29,"Department","ALTO PARAGUAY","ARBOVIROSIS","CONFIRMADO",0
2023-04-29,"Department","ALTO PARAGUAY","ARBOVIROSIS","PROBABLE",0
2023-04-29,"Department","ALTO PARAGUAY","ARBOVIROSIS","TOTAL",1
2023-04-30,"Department","ALTO PARAGUAY","ARBOVIROSIS","SOSPECHOSO",1
2023-04-30,"Department","ALTO PARAGUAY","ARBOVIROSIS","CONFIRMADO",0
2023-04-30,"Department","ALTO PARAGUAY","ARBOVIROSIS","PROBABLE",0
2023-04-30,"Department","ALTO PARAGUAY","ARBOVIROSIS","TOTAL",1
2023-05-01,"Department","ALTO PARAGUAY","ARBOVIROSIS","SOSPECHOSO",2
2023-05-01,"Department","ALTO PARAGUAY","ARBOVIROSIS","CONFIRMADO",0
2023-05-01,"Department","ALTO PARAGUAY","ARBOVIROSIS","PROBABLE",0
2023-05-01,"Department","ALTO PARAGUAY","ARBOVIROSIS","TOTAL",2
2023-04-29,"Department","CONCEPCION","ARBOVIROSIS","SOSPECHOSO",4
2023-04-29,"Department","CONCEPCION","ARBOVIROSIS","CONFIRMADO",0
2023-04-29,"Department","CONCEPCION","ARBOVIROSIS","PROBABLE",0
2023-04-29,"Department","CONCEPCION","ARBOVIROSIS","TOTAL",4
2023-05-02,"Department","ALTO PARAGUAY","ARBOVIROSIS","SOSPECHOSO",2
2023-05-02,"Department","ALTO PARAGUAY","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","ALTO PARAGUAY","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","ALTO PARAGUAY","ARBOVIROSIS","TOTAL",2
2023-04-20,"Department","BOQUERON","ARBOVIROSIS","SOSPECHOSO",3
2023-04-20,"Department","BOQUERON","ARBOVIROSIS","CONFIRMADO",0
2023-04-20,"Department","BOQUERON","ARBOVIROSIS","PROBABLE",0
2023-04-20,"Department","BOQUERON","ARBOVIROSIS","TOTAL",3
2023-04-29,"Department","GUAIRA","ARBOVIROSIS","SOSPECHOSO",3
2023-04-29,"Department","GUAIRA","ARBOVIROSIS","CONFIRMADO",0
2023-04-29,"Department","GUAIRA","ARBOVIROSIS","PROBABLE",0
2023-04-29,"Department","GUAIRA","ARBOVIROSIS","TOTAL",3
2023-04-26,"Department","BOQUERON","ARBOVIROSIS","SOSPECHOSO",4
2023-04-26,"Department","BOQUERON","ARBOVIROSIS","CONFIRMADO",0
2023-04-26,"Department","BOQUERON","ARBOVIROSIS","PROBABLE",0
2023-04-26,"Department","BOQUERON","ARBOVIROSIS","TOTAL",4
2023-04-30,"Department","CANINDEYU","ARBOVIROSIS","SOSPECHOSO",5
2023-04-30,"Department","CANINDEYU","ARBOVIROSIS","CONFIRMADO",0
2023-04-30,"Department","CANINDEYU","ARBOVIROSIS","PROBABLE",0
2023-04-30,"Department","CANINDEYU","ARBOVIROSIS","TOTAL",5
2023-05-03,"Department","CANINDEYU","ARBOVIROSIS","SOSPECHOSO",3
2023-05-03,"Department","CANINDEYU","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","CANINDEYU","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","CANINDEYU","ARBOVIROSIS","TOTAL",3
2023-04-28,"Department","CANINDEYU","ARBOVIROSIS","SOSPECHOSO",2
2023-04-28,"Department","CANINDEYU","ARBOVIROSIS","CONFIRMADO",0
2023-04-28,"Department","CANINDEYU","ARBOVIROSIS","PROBABLE",0
2023-04-28,"Department","CANINDEYU","ARBOVIROSIS","TOTAL",2
2023-05-03,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",39
2023-05-03,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","CENTRAL","ARBOVIROSIS","TOTAL",39
2023-05-01,"Department","GUAIRA","ARBOVIROSIS","SOSPECHOSO",2
2023-05-01,"Department","GUAIRA","ARBOVIROSIS","CONFIRMADO",0
2023-05-01,"Department","GUAIRA","ARBOVIROSIS","PROBABLE",0
2023-05-01,"Department","GUAIRA","ARBOVIROSIS","TOTAL",2
2023-05-03,"Department","GUAIRA","ARBOVIROSIS","SOSPECHOSO",3
2023-05-03,"Department","GUAIRA","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","GUAIRA","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","GUAIRA","ARBOVIROSIS","TOTAL",3
2023-05-01,"Department","ALTO PARANA","ARBOVIROSIS","SOSPECHOSO",4
2023-05-01,"Department","ALTO PARANA","ARBOVIROSIS","CONFIRMADO",0
2023-05-01,"Department","ALTO PARANA","ARBOVIROSIS","PROBABLE",0
2023-05-01,"Department","ALTO PARANA","ARBOVIROSIS","TOTAL",4
2023-04-30,"Department","CONCEPCION","ARBOVIROSIS","SOSPECHOSO",2
2023-04-30,"Department","CONCEPCION","ARBOVIROSIS","CONFIRMADO",0
2023-04-30,"Department","CONCEPCION","ARBOVIROSIS","PROBABLE",0
2023-04-30,"Department","CONCEPCION","ARBOVIROSIS","TOTAL",2
2023-05-02,"Department","CONCEPCION","ARBOVIROSIS","SOSPECHOSO",7
2023-05-02,"Department","CONCEPCION","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","CONCEPCION","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","CONCEPCION","ARBOVIROSIS","TOTAL",7
2023-05-04,"Department","ALTO PARANA","ARBOVIROSIS","SOSPECHOSO",8
2023-05-04,"Department","ALTO PARANA","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","ALTO PARANA","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","ALTO PARANA","ARBOVIROSIS","TOTAL",8
2023-05-02,"Department","PARAGUARI","ARBOVIROSIS","SOSPECHOSO",2
2023-05-02,"Department","PARAGUARI","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","PARAGUARI","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","PARAGUARI","ARBOVIROSIS","TOTAL",2
2023-05-03,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",1
2023-05-03,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",1
2023-04-30,"Department","AMAMBAY","ARBOVIROSIS","SOSPECHOSO",2
2023-04-30,"Department","AMAMBAY","ARBOVIROSIS","CONFIRMADO",0
2023-04-30,"Department","AMAMBAY","ARBOVIROSIS","PROBABLE",0
2023-04-30,"Department","AMAMBAY","ARBOVIROSIS","TOTAL",2
2023-05-02,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",1
2023-05-02,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",1
2023-05-03,"Department","PARAGUARI","ARBOVIROSIS","SOSPECHOSO",1
2023-05-03,"Department","PARAGUARI","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","PARAGUARI","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","PARAGUARI","ARBOVIROSIS","TOTAL",1
2023-05-04,"Department","CORDILLERA","ARBOVIROSIS","SOSPECHOSO",2
2023-05-04,"Department","CORDILLERA","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","CORDILLERA","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","CORDILLERA","ARBOVIROSIS","TOTAL",2
2023-05-04,"Department","CANINDEYU","ARBOVIROSIS","SOSPECHOSO",7
2023-05-04,"Department","CANINDEYU","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","CANINDEYU","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","CANINDEYU","ARBOVIROSIS","TOTAL",7
2023-04-23,"Department","BOQUERON","ARBOVIROSIS","SOSPECHOSO",1
2023-04-23,"Department","BOQUERON","ARBOVIROSIS","CONFIRMADO",0
2023-04-23,"Department","BOQUERON","ARBOVIROSIS","PROBABLE",0
2023-04-23,"Department","BOQUERON","ARBOVIROSIS","TOTAL",1
2023-04-27,"Department","BOQUERON","ARBOVIROSIS","SOSPECHOSO",4
2023-04-27,"Department","BOQUERON","ARBOVIROSIS","CONFIRMADO",0
2023-04-27,"Department","BOQUERON","ARBOVIROSIS","PROBABLE",0
2023-04-27,"Department","BOQUERON","ARBOVIROSIS","TOTAL",4
2023-05-03,"Department","ASUNCION","ARBOVIROSIS","SOSPECHOSO",11
2023-05-03,"Department","ASUNCION","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","ASUNCION","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","ASUNCION","ARBOVIROSIS","TOTAL",11
2023-05-04,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",3
2023-05-04,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",3
2023-04-26,"Department","PARAGUARI","ARBOVIROSIS","SOSPECHOSO",1
2023-04-26,"Department","PARAGUARI","ARBOVIROSIS","CONFIRMADO",0
2023-04-26,"Department","PARAGUARI","ARBOVIROSIS","PROBABLE",0
2023-04-26,"Department","PARAGUARI","ARBOVIROSIS","TOTAL",1
2023-05-04,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",40
2023-05-04,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","CENTRAL","ARBOVIROSIS","TOTAL",40
2023-05-04,"Department","MISIONES","ARBOVIROSIS","SOSPECHOSO",14
2023-05-04,"Department","MISIONES","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","MISIONES","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","MISIONES","ARBOVIROSIS","TOTAL",14
2023-04-28,"Department","CONCEPCION","ARBOVIROSIS","SOSPECHOSO",2
2023-04-28,"Department","CONCEPCION","ARBOVIROSIS","CONFIRMADO",0
2023-04-28,"Department","CONCEPCION","ARBOVIROSIS","PROBABLE",0
2023-04-28,"Department","CONCEPCION","ARBOVIROSIS","TOTAL",2
2023-05-04,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",6
2023-05-04,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",6
2023-04-28,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",2
2023-04-28,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-04-28,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-04-28,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",2
2023-05-03,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",8
2023-05-03,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",8
2023-05-03,"Department","NEEMBUCU","ARBOVIROSIS","SOSPECHOSO",1
2023-05-03,"Department","NEEMBUCU","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","NEEMBUCU","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","NEEMBUCU","ARBOVIROSIS","TOTAL",1
2023-05-01,"Department","PARAGUARI","ARBOVIROSIS","SOSPECHOSO",2
2023-05-01,"Department","PARAGUARI","ARBOVIROSIS","CONFIRMADO",0
2023-05-01,"Department","PARAGUARI","ARBOVIROSIS","PROBABLE",0
2023-05-01,"Department","PARAGUARI","ARBOVIROSIS","TOTAL",2
2023-05-03,"Department","CORDILLERA","ARBOVIROSIS","SOSPECHOSO",3
2023-05-03,"Department","CORDILLERA","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","CORDILLERA","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","CORDILLERA","ARBOVIROSIS","TOTAL",3
2023-05-02,"Department","CORDILLERA","ARBOVIROSIS","SOSPECHOSO",3
2023-05-02,"Department","CORDILLERA","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","CORDILLERA","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","CORDILLERA","ARBOVIROSIS","TOTAL",3
2023-05-04,"Department","ASUNCION","ARBOVIROSIS","SOSPECHOSO",7
2023-05-04,"Department","ASUNCION","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","ASUNCION","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","ASUNCION","ARBOVIROSIS","TOTAL",7
2023-05-02,"Department","CANINDEYU","ARBOVIROSIS","SOSPECHOSO",2
2023-05-02,"Department","CANINDEYU","ARBOVIROSIS","CONFIRMADO",0
2023-05-02,"Department","CANINDEYU","ARBOVIROSIS","PROBABLE",0
2023-05-02,"Department","CANINDEYU","ARBOVIROSIS","TOTAL",2
2023-05-03,"Department","BOQUERON","ARBOVIROSIS","SOSPECHOSO",7
2023-05-03,"Department","BOQUERON","ARBOVIROSIS","CONFIRMADO",0
2023-05-03,"Department","BOQUERON","ARBOVIROSIS","PROBABLE",0
2023-05-03,"Department","BOQUERON","ARBOVIROSIS","TOTAL",7
2023-05-05,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",26
2023-05-05,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","CENTRAL","ARBOVIROSIS","TOTAL",26
2023-05-05,"Department","ITAPUA","ARBOVIROSIS","SOSPECHOSO",1
2023-05-05,"Department","ITAPUA","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","ITAPUA","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","ITAPUA","ARBOVIROSIS","TOTAL",1
2023-05-06,"Department","ALTO PARANA","ARBOVIROSIS","SOSPECHOSO",3
2023-05-06,"Department","ALTO PARANA","ARBOVIROSIS","CONFIRMADO",0
2023-05-06,"Department","ALTO PARANA","ARBOVIROSIS","PROBABLE",0
2023-05-06,"Department","ALTO PARANA","ARBOVIROSIS","TOTAL",3
2023-05-06,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",3
2023-05-06,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-05-06,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-05-06,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",3
2023-05-06,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",13
2023-05-06,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-06,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-06,"Department","CENTRAL","ARBOVIROSIS","TOTAL",13
2023-05-04,"Department","GUAIRA","ARBOVIROSIS","SOSPECHOSO",2
2023-05-04,"Department","GUAIRA","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","GUAIRA","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","GUAIRA","ARBOVIROSIS","TOTAL",2
2023-05-07,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",21
2023-05-07,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-07,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-07,"Department","CENTRAL","ARBOVIROSIS","TOTAL",21
2023-05-04,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",1
2023-05-04,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",1
2023-05-04,"Department","PARAGUARI","ARBOVIROSIS","SOSPECHOSO",1
2023-05-04,"Department","PARAGUARI","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","PARAGUARI","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","PARAGUARI","ARBOVIROSIS","TOTAL",1
2023-05-05,"Department","ASUNCION","ARBOVIROSIS","SOSPECHOSO",10
2023-05-05,"Department","ASUNCION","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","ASUNCION","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","ASUNCION","ARBOVIROSIS","TOTAL",10
2023-05-04,"Department","ALTO PARAGUAY","ARBOVIROSIS","SOSPECHOSO",2
2023-05-04,"Department","ALTO PARAGUAY","ARBOVIROSIS","CONFIRMADO",0
2023-05-04,"Department","ALTO PARAGUAY","ARBOVIROSIS","PROBABLE",0
2023-05-04,"Department","ALTO PARAGUAY","ARBOVIROSIS","TOTAL",2
2023-05-05,"Department","ALTO PARANA","ARBOVIROSIS","SOSPECHOSO",5
2023-05-05,"Department","ALTO PARANA","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","ALTO PARANA","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","ALTO PARANA","ARBOVIROSIS","TOTAL",5
2023-05-06,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",3
2023-05-06,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-06,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-06,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",3
2023-05-22,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",32
2023-05-22,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-22,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-22,"Department","CENTRAL","ARBOVIROSIS","TOTAL",32
2023-05-05,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",2
2023-05-05,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",2
2023-05-25,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",23
2023-05-25,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-25,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-25,"Department","CENTRAL","ARBOVIROSIS","TOTAL",23
2023-05-08,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",9
2023-05-08,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-08,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-08,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",9
2023-05-07,"Department","ASUNCION","ARBOVIROSIS","SOSPECHOSO",7
2023-05-07,"Department","ASUNCION","ARBOVIROSIS","CONFIRMADO",0
2023-05-07,"Department","ASUNCION","ARBOVIROSIS","PROBABLE",0
2023-05-07,"Department","ASUNCION","ARBOVIROSIS","TOTAL",7
2023-05-08,"Department","ALTO PARANA","ARBOVIROSIS","SOSPECHOSO",8
2023-05-08,"Department","ALTO PARANA","ARBOVIROSIS","CONFIRMADO",0
2023-05-08,"Department","ALTO PARANA","ARBOVIROSIS","PROBABLE",0
2023-05-08,"Department","ALTO PARANA","ARBOVIROSIS","TOTAL",8
2023-05-06,"Department","AMAMBAY","ARBOVIROSIS","SOSPECHOSO",1
2023-05-06,"Department","AMAMBAY","ARBOVIROSIS","CONFIRMADO",0
2023-05-06,"Department","AMAMBAY","ARBOVIROSIS","PROBABLE",0
2023-05-06,"Department","AMAMBAY","ARBOVIROSIS","TOTAL",1
2023-05-08,"Department","ASUNCION","ARBOVIROSIS","SOSPECHOSO",8
2023-05-08,"Department","ASUNCION","ARBOVIROSIS","CONFIRMADO",0
2023-05-08,"Department","ASUNCION","ARBOVIROSIS","PROBABLE",0
2023-05-08,"Department","ASUNCION","ARBOVIROSIS","TOTAL",8
2023-05-07,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",4
2023-05-07,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-05-07,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-07,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",4
2023-05-05,"Department","PTE HAYES","ARBOVIROSIS","SOSPECHOSO",3
2023-05-05,"Department","PTE HAYES","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","PTE HAYES","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","PTE HAYES","ARBOVIROSIS","TOTAL",3
2023-05-07,"Department","SAN PEDRO","ARBOVIROSIS","SOSPECHOSO",2
2023-05-07,"Department","SAN PEDRO","ARBOVIROSIS","CONFIRMADO",0
2023-05-07,"Department","SAN PEDRO","ARBOVIROSIS","PROBABLE",0
2023-05-07,"Department","SAN PEDRO","ARBOVIROSIS","TOTAL",2
2023-05-06,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",3
2023-05-06,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-05-06,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-06,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",3
2023-05-05,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",2
2023-05-05,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",2
2023-05-08,"Department","CAAGUAZU","ARBOVIROSIS","SOSPECHOSO",7
2023-05-08,"Department","CAAGUAZU","ARBOVIROSIS","CONFIRMADO",0
2023-05-08,"Department","CAAGUAZU","ARBOVIROSIS","PROBABLE",0
2023-05-08,"Department","CAAGUAZU","ARBOVIROSIS","TOTAL",7
2023-05-07,"Department","NEEMBUCU","ARBOVIROSIS","SOSPECHOSO",2
2023-05-07,"Department","NEEMBUCU","ARBOVIROSIS","CONFIRMADO",0
2023-05-07,"Department","NEEMBUCU","ARBOVIROSIS","PROBABLE",0
2023-05-07,"Department","NEEMBUCU","ARBOVIROSIS","TOTAL",2
2023-05-08,"Department","CENTRAL","ARBOVIROSIS","SOSPECHOSO",20
2023-05-08,"Department","CENTRAL","ARBOVIROSIS","CONFIRMADO",0
2023-05-08,"Department","CENTRAL","ARBOVIROSIS","PROBABLE",0
2023-05-08,"Department","CENTRAL","ARBOVIROSIS","TOTAL",20
2023-05-05,"Department","MISIONES","ARBOVIROSIS","SOSPECHOSO",6
2023-05-05,"Department","MISIONES","ARBOVIROSIS","CONFIRMADO",0
2023-05-05,"Department","MISIONES","ARBOVIROSIS","PROBABLE",0
2023-05-05,"Department","MISIONES","ARBOVIROSIS","TOTAL",6
2023-05-06,"Department","GUAIRA","ARBOVIROSIS","SOSPECHOSO",3
2023-05-06,"Department","GUAIRA","ARBOVIROSIS","CONFIRMADO",0
