"date","name","level","disease","classification","i_cases"
2023-04-15,"SAN PEDRO","Department","CHIKUNGUNYA","CONFIRMADO",72
2023-04-15,"SAN PEDRO","Department","CHIKUNGUNYA","PROBABLE",80
2023-04-15,"SAN PEDRO","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-15,"SAN PEDRO","Department","CHIKUNGUNYA","TOTAL",152
2023-04-15,"SAN PEDRO","Department","DENGUE","CONFIRMADO",5
2023-04-15,"SAN PEDRO","Department","DENGUE","PROBABLE",1
2023-04-15,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2023-04-15,"SAN PEDRO","Department","DENGUE","TOTAL",6
2023-04-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","SOSPECHOSO",20
2023-04-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","TOTAL",20
2023-04-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","CONFIRMADO",1
2023-04-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","PROBABLE",0
2023-04-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","TOTAL",1
2023-04-22,"ALTO PARAGUAY","Department","DENGUE","CONFIRMADO",7
2023-04-22,"ALTO PARAGUAY","Department","DENGUE","PROBABLE",1
2023-04-22,"ALTO PARAGUAY","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"ALTO PARAGUAY","Department","DENGUE","TOTAL",8
2023-04-22,"ALTO PARANA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"ALTO PARANA","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"ALTO PARANA","Department","ARBOVIROSIS","SOSPECHOSO",94
2023-04-22,"ALTO PARANA","Department","ARBOVIROSIS","TOTAL",94
2023-04-22,"ALTO PARANA","Department","CHIKUNGUNYA","CONFIRMADO",176
2023-04-22,"ALTO PARANA","Department","CHIKUNGUNYA","PROBABLE",53
2023-04-22,"ALTO PARANA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"ALTO PARANA","Department","CHIKUNGUNYA","TOTAL",229
2023-04-22,"ALTO PARANA","Department","DENGUE","CONFIRMADO",8
2023-04-22,"ALTO PARANA","Department","DENGUE","PROBABLE",1
2023-04-22,"ALTO PARANA","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"ALTO PARANA","Department","DENGUE","TOTAL",9
2023-04-22,"ALTO PARANA","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",1
2023-04-22,"ALTO PARANA","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"ALTO PARANA","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"ALTO PARANA","Department","DENGUE,CHIKUNGUNYA","TOTAL",1
2023-04-22,"AMAMBAY","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"AMAMBAY","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"AMAMBAY","Department","ARBOVIROSIS","SOSPECHOSO",7
2023-04-22,"AMAMBAY","Department","ARBOVIROSIS","TOTAL",7
2023-04-22,"AMAMBAY","Department","CHIKUNGUNYA","CONFIRMADO",185
2023-04-22,"AMAMBAY","Department","CHIKUNGUNYA","PROBABLE",2
2023-04-22,"AMAMBAY","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"AMAMBAY","Department","CHIKUNGUNYA","TOTAL",187
2023-04-22,"AMAMBAY","Department","DENGUE","CONFIRMADO",7
2023-04-22,"AMAMBAY","Department","DENGUE","PROBABLE",0
2023-04-22,"AMAMBAY","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"AMAMBAY","Department","DENGUE","TOTAL",7
2023-04-22,"AMAMBAY","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",0
2023-04-22,"AMAMBAY","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"AMAMBAY","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"AMAMBAY","Department","DENGUE,CHIKUNGUNYA","TOTAL",0
2023-04-22,"ASUNCION","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"ASUNCION","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"ASUNCION","Department","ARBOVIROSIS","SOSPECHOSO",131
2023-04-22,"ASUNCION","Department","ARBOVIROSIS","TOTAL",131
2023-04-22,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",334
2023-04-22,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",135
2023-04-22,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",469
2023-04-22,"ASUNCION","Department","DENGUE","CONFIRMADO",64
2023-04-22,"ASUNCION","Department","DENGUE","PROBABLE",3
2023-04-22,"ASUNCION","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"ASUNCION","Department","DENGUE","TOTAL",67
2023-04-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",0
2023-04-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","TOTAL",0
2023-04-22,"BOQUERON","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"BOQUERON","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"BOQUERON","Department","ARBOVIROSIS","SOSPECHOSO",25
2023-04-22,"BOQUERON","Department","ARBOVIROSIS","TOTAL",25
2023-04-22,"BOQUERON","Department","CHIKUNGUNYA","CONFIRMADO",49
2023-04-22,"BOQUERON","Department","CHIKUNGUNYA","PROBABLE",4
2023-04-22,"BOQUERON","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"BOQUERON","Department","CHIKUNGUNYA","TOTAL",53
2023-04-22,"BOQUERON","Department","DENGUE","CONFIRMADO",161
2023-04-22,"BOQUERON","Department","DENGUE","PROBABLE",20
2023-04-22,"BOQUERON","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"BOQUERON","Department","DENGUE","TOTAL",181
2023-04-22,"BOQUERON","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",3
2023-04-22,"BOQUERON","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"BOQUERON","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"BOQUERON","Department","DENGUE,CHIKUNGUNYA","TOTAL",3
2023-04-22,"CAAGUAZU","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"CAAGUAZU","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"CAAGUAZU","Department","ARBOVIROSIS","SOSPECHOSO",43
2023-04-22,"CAAGUAZU","Department","ARBOVIROSIS","TOTAL",43
2023-04-22,"CAAGUAZU","Department","CHIKUNGUNYA","CONFIRMADO",140
2023-04-22,"CAAGUAZU","Department","CHIKUNGUNYA","PROBABLE",29
2023-04-22,"CAAGUAZU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CAAGUAZU","Department","CHIKUNGUNYA","TOTAL",169
2023-04-22,"CAAGUAZU","Department","DENGUE","CONFIRMADO",1
2023-04-22,"CAAGUAZU","Department","DENGUE","PROBABLE",2
2023-04-22,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"CAAGUAZU","Department","DENGUE","TOTAL",3
2023-04-22,"CAAZAPA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"CAAZAPA","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"CAAZAPA","Department","ARBOVIROSIS","SOSPECHOSO",1
2023-04-22,"CAAZAPA","Department","ARBOVIROSIS","TOTAL",1
2023-04-22,"CAAZAPA","Department","CHIKUNGUNYA","CONFIRMADO",28
2023-04-22,"CAAZAPA","Department","CHIKUNGUNYA","PROBABLE",14
2023-04-22,"CAAZAPA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CAAZAPA","Department","CHIKUNGUNYA","TOTAL",42
2023-04-22,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2023-04-22,"CAAZAPA","Department","DENGUE","PROBABLE",0
2023-04-22,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"CAAZAPA","Department","DENGUE","TOTAL",0
2023-04-22,"CANINDEYU","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"CANINDEYU","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"CANINDEYU","Department","ARBOVIROSIS","SOSPECHOSO",25
2023-04-22,"CANINDEYU","Department","ARBOVIROSIS","TOTAL",25
2023-04-22,"CANINDEYU","Department","CHIKUNGUNYA","CONFIRMADO",15
2023-04-22,"CANINDEYU","Department","CHIKUNGUNYA","PROBABLE",62
2023-04-22,"CANINDEYU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CANINDEYU","Department","CHIKUNGUNYA","TOTAL",77
2023-04-22,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2023-04-22,"CANINDEYU","Department","DENGUE","PROBABLE",0
2023-04-22,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"CANINDEYU","Department","DENGUE","TOTAL",0
2023-04-22,"CENTRAL","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"CENTRAL","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"CENTRAL","Department","ARBOVIROSIS","SOSPECHOSO",333
2023-04-22,"CENTRAL","Department","ARBOVIROSIS","TOTAL",333
2023-04-22,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",434
2023-04-22,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",245
2023-04-22,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",679
2023-04-22,"CENTRAL","Department","DENGUE","CONFIRMADO",117
2023-04-22,"CENTRAL","Department","DENGUE","PROBABLE",12
2023-04-22,"CENTRAL","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"CENTRAL","Department","DENGUE","TOTAL",129
2023-04-22,"CENTRAL","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",4
2023-04-22,"CENTRAL","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"CENTRAL","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CENTRAL","Department","DENGUE,CHIKUNGUNYA","TOTAL",4
2023-04-22,"Centro est","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"Centro est","Eje","ARBOVIROSIS","PROBABLE",0
2023-04-22,"Centro est","Eje","ARBOVIROSIS","SOSPECHOSO",206
2023-04-22,"Centro est","Eje","ARBOVIROSIS","TOTAL",206
2023-04-22,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",570
2023-04-22,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",132
2023-04-22,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Centro est","Eje","CHIKUNGUNYA","TOTAL",702
2023-04-22,"Centro est","Eje","DENGUE","CONFIRMADO",38
2023-04-22,"Centro est","Eje","DENGUE","PROBABLE",9
2023-04-22,"Centro est","Eje","DENGUE","SOSPECHOSO",0
2023-04-22,"Centro est","Eje","DENGUE","TOTAL",47
2023-04-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",6
2023-04-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","TOTAL",6
2023-04-22,"Centro norte","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"Centro norte","Eje","ARBOVIROSIS","PROBABLE",0
2023-04-22,"Centro norte","Eje","ARBOVIROSIS","SOSPECHOSO",110
2023-04-22,"Centro norte","Eje","ARBOVIROSIS","TOTAL",110
2023-04-22,"Centro norte","Eje","CHIKUNGUNYA","CONFIRMADO",280
2023-04-22,"Centro norte","Eje","CHIKUNGUNYA","PROBABLE",216
2023-04-22,"Centro norte","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Centro norte","Eje","CHIKUNGUNYA","TOTAL",496
2023-04-22,"Centro norte","Eje","DENGUE","CONFIRMADO",18
2023-04-22,"Centro norte","Eje","DENGUE","PROBABLE",8
2023-04-22,"Centro norte","Eje","DENGUE","SOSPECHOSO",0
2023-04-22,"Centro norte","Eje","DENGUE","TOTAL",26
2023-04-22,"Centro norte","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",0
2023-04-22,"Centro norte","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"Centro norte","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Centro norte","Eje","DENGUE,CHIKUNGUNYA","TOTAL",0
2023-04-22,"Centro sur","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"Centro sur","Eje","ARBOVIROSIS","PROBABLE",0
2023-04-22,"Centro sur","Eje","ARBOVIROSIS","SOSPECHOSO",146
2023-04-22,"Centro sur","Eje","ARBOVIROSIS","TOTAL",146
2023-04-22,"Centro sur","Eje","CHIKUNGUNYA","CONFIRMADO",269
2023-04-22,"Centro sur","Eje","CHIKUNGUNYA","PROBABLE",33
2023-04-22,"Centro sur","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Centro sur","Eje","CHIKUNGUNYA","TOTAL",302
2023-04-22,"Centro sur","Eje","DENGUE","CONFIRMADO",88
2023-04-22,"Centro sur","Eje","DENGUE","PROBABLE",20
2023-04-22,"Centro sur","Eje","DENGUE","SOSPECHOSO",0
2023-04-22,"Centro sur","Eje","DENGUE","TOTAL",108
2023-04-22,"Centro sur","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",5
2023-04-22,"Centro sur","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"Centro sur","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Centro sur","Eje","DENGUE,CHIKUNGUNYA","TOTAL",5
2023-04-22,"Chaco","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"Chaco","Eje","ARBOVIROSIS","PROBABLE",0
2023-04-22,"Chaco","Eje","ARBOVIROSIS","SOSPECHOSO",61
2023-04-22,"Chaco","Eje","ARBOVIROSIS","TOTAL",61
2023-04-22,"Chaco","Eje","CHIKUNGUNYA","CONFIRMADO",85
2023-04-22,"Chaco","Eje","CHIKUNGUNYA","PROBABLE",12
2023-04-22,"Chaco","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Chaco","Eje","CHIKUNGUNYA","TOTAL",97
2023-04-22,"Chaco","Eje","DENGUE","CONFIRMADO",174
2023-04-22,"Chaco","Eje","DENGUE","PROBABLE",22
2023-04-22,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2023-04-22,"Chaco","Eje","DENGUE","TOTAL",196
2023-04-22,"Chaco","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",4
2023-04-22,"Chaco","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"Chaco","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Chaco","Eje","DENGUE,CHIKUNGUNYA","TOTAL",4
2023-04-22,"CONCEPCION","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"CONCEPCION","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"CONCEPCION","Department","ARBOVIROSIS","SOSPECHOSO",37
2023-04-22,"CONCEPCION","Department","ARBOVIROSIS","TOTAL",37
2023-04-22,"CONCEPCION","Department","CHIKUNGUNYA","CONFIRMADO",47
2023-04-22,"CONCEPCION","Department","CHIKUNGUNYA","PROBABLE",54
2023-04-22,"CONCEPCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CONCEPCION","Department","CHIKUNGUNYA","TOTAL",101
2023-04-22,"CONCEPCION","Department","DENGUE","CONFIRMADO",7
2023-04-22,"CONCEPCION","Department","DENGUE","PROBABLE",6
2023-04-22,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"CONCEPCION","Department","DENGUE","TOTAL",13
2023-04-22,"CONCEPCION","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",0
2023-04-22,"CONCEPCION","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"CONCEPCION","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CONCEPCION","Department","DENGUE,CHIKUNGUNYA","TOTAL",0
2023-04-22,"CORDILLERA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"CORDILLERA","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"CORDILLERA","Department","ARBOVIROSIS","SOSPECHOSO",39
2023-04-22,"CORDILLERA","Department","ARBOVIROSIS","TOTAL",39
2023-04-22,"CORDILLERA","Department","CHIKUNGUNYA","CONFIRMADO",100
2023-04-22,"CORDILLERA","Department","CHIKUNGUNYA","PROBABLE",11
2023-04-22,"CORDILLERA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CORDILLERA","Department","CHIKUNGUNYA","TOTAL",111
2023-04-22,"CORDILLERA","Department","DENGUE","CONFIRMADO",22
2023-04-22,"CORDILLERA","Department","DENGUE","PROBABLE",1
2023-04-22,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"CORDILLERA","Department","DENGUE","TOTAL",23
2023-04-22,"CORDILLERA","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",3
2023-04-22,"CORDILLERA","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"CORDILLERA","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"CORDILLERA","Department","DENGUE,CHIKUNGUNYA","TOTAL",3
2023-04-22,"GUAIRA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"GUAIRA","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"GUAIRA","Department","ARBOVIROSIS","SOSPECHOSO",29
2023-04-22,"GUAIRA","Department","ARBOVIROSIS","TOTAL",29
2023-04-22,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",126
2023-04-22,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",25
2023-04-22,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",151
2023-04-22,"GUAIRA","Department","DENGUE","CONFIRMADO",7
2023-04-22,"GUAIRA","Department","DENGUE","PROBABLE",5
2023-04-22,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"GUAIRA","Department","DENGUE","TOTAL",12
2023-04-22,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",2
2023-04-22,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","TOTAL",2
2023-04-22,"ITAPUA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"ITAPUA","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"ITAPUA","Department","ARBOVIROSIS","SOSPECHOSO",3
2023-04-22,"ITAPUA","Department","ARBOVIROSIS","TOTAL",3
2023-04-22,"ITAPUA","Department","CHIKUNGUNYA","CONFIRMADO",73
2023-04-22,"ITAPUA","Department","CHIKUNGUNYA","PROBABLE",11
2023-04-22,"ITAPUA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"ITAPUA","Department","CHIKUNGUNYA","TOTAL",84
2023-04-22,"ITAPUA","Department","DENGUE","CONFIRMADO",50
2023-04-22,"ITAPUA","Department","DENGUE","PROBABLE",8
2023-04-22,"ITAPUA","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"ITAPUA","Department","DENGUE","TOTAL",58
2023-04-22,"Metropolitano","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"Metropolitano","Eje","ARBOVIROSIS","PROBABLE",0
2023-04-22,"Metropolitano","Eje","ARBOVIROSIS","SOSPECHOSO",464
2023-04-22,"Metropolitano","Eje","ARBOVIROSIS","TOTAL",464
2023-04-22,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",768
2023-04-22,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",380
2023-04-22,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",1148
2023-04-22,"Metropolitano","Eje","DENGUE","CONFIRMADO",181
2023-04-22,"Metropolitano","Eje","DENGUE","PROBABLE",15
2023-04-22,"Metropolitano","Eje","DENGUE","SOSPECHOSO",0
2023-04-22,"Metropolitano","Eje","DENGUE","TOTAL",196
2023-04-22,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",4
2023-04-22,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","TOTAL",4
2023-04-22,"MISIONES","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"MISIONES","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"MISIONES","Department","ARBOVIROSIS","SOSPECHOSO",108
2023-04-22,"MISIONES","Department","ARBOVIROSIS","TOTAL",108
2023-04-22,"MISIONES","Department","CHIKUNGUNYA","CONFIRMADO",50
2023-04-22,"MISIONES","Department","CHIKUNGUNYA","PROBABLE",1
2023-04-22,"MISIONES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"MISIONES","Department","CHIKUNGUNYA","TOTAL",51
2023-04-22,"MISIONES","Department","DENGUE","CONFIRMADO",23
2023-04-22,"MISIONES","Department","DENGUE","PROBABLE",12
2023-04-22,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"MISIONES","Department","DENGUE","TOTAL",35
2023-04-22,"MISIONES","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",2
2023-04-22,"MISIONES","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"MISIONES","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"MISIONES","Department","DENGUE,CHIKUNGUNYA","TOTAL",2
2023-04-22,"NEEMBUCU","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"NEEMBUCU","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"NEEMBUCU","Department","ARBOVIROSIS","SOSPECHOSO",15
2023-04-22,"NEEMBUCU","Department","ARBOVIROSIS","TOTAL",15
2023-04-22,"NEEMBUCU","Department","CHIKUNGUNYA","CONFIRMADO",15
2023-04-22,"NEEMBUCU","Department","CHIKUNGUNYA","PROBABLE",0
2023-04-22,"NEEMBUCU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"NEEMBUCU","Department","CHIKUNGUNYA","TOTAL",15
2023-04-22,"NEEMBUCU","Department","DENGUE","CONFIRMADO",6
2023-04-22,"NEEMBUCU","Department","DENGUE","PROBABLE",0
2023-04-22,"NEEMBUCU","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"NEEMBUCU","Department","DENGUE","TOTAL",6
2023-04-22,"NEEMBUCU","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",3
2023-04-22,"NEEMBUCU","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"NEEMBUCU","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"NEEMBUCU","Department","DENGUE,CHIKUNGUNYA","TOTAL",3
2023-04-22,"PARAGUARI","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"PARAGUARI","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"PARAGUARI","Department","ARBOVIROSIS","SOSPECHOSO",20
2023-04-22,"PARAGUARI","Department","ARBOVIROSIS","TOTAL",20
2023-04-22,"PARAGUARI","Department","CHIKUNGUNYA","CONFIRMADO",131
2023-04-22,"PARAGUARI","Department","CHIKUNGUNYA","PROBABLE",21
2023-04-22,"PARAGUARI","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"PARAGUARI","Department","CHIKUNGUNYA","TOTAL",152
2023-04-22,"PARAGUARI","Department","DENGUE","CONFIRMADO",9
2023-04-22,"PARAGUARI","Department","DENGUE","PROBABLE",0
2023-04-22,"PARAGUARI","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"PARAGUARI","Department","DENGUE","TOTAL",9
2023-04-22,"Paraguay","National","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"Paraguay","National","ARBOVIROSIS","PROBABLE",0
2023-04-22,"Paraguay","National","ARBOVIROSIS","SOSPECHOSO",987
2023-04-22,"Paraguay","National","ARBOVIROSIS","TOTAL",987
2023-04-22,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",1972
2023-04-22,"Paraguay","National","CHIKUNGUNYA","PROBABLE",773
2023-04-22,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Paraguay","National","CHIKUNGUNYA","TOTAL",2745
2023-04-22,"Paraguay","National","DENGUE","CONFIRMADO",499
2023-04-22,"Paraguay","National","DENGUE","PROBABLE",74
2023-04-22,"Paraguay","National","DENGUE","SOSPECHOSO",0
2023-04-22,"Paraguay","National","DENGUE","TOTAL",573
2023-04-22,"Paraguay","National","DENGUE,CHIKUNGUNYA","CONFIRMADO",19
2023-04-22,"Paraguay","National","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"Paraguay","National","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"Paraguay","National","DENGUE,CHIKUNGUNYA","TOTAL",19
2023-04-22,"PTE HAYES","Department","ARBOVIROSIS","CONFIRMADO",0
2023-04-22,"PTE HAYES","Department","ARBOVIROSIS","PROBABLE",0
2023-04-22,"PTE HAYES","Department","ARBOVIROSIS","SOSPECHOSO",16
2023-04-22,"PTE HAYES","Department","ARBOVIROSIS","TOTAL",16
2023-04-22,"PTE HAYES","Department","CHIKUNGUNYA","CONFIRMADO",35
2023-04-22,"PTE HAYES","Department","CHIKUNGUNYA","PROBABLE",8
2023-04-22,"PTE HAYES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-04-22,"PTE HAYES","Department","CHIKUNGUNYA","TOTAL",43
2023-04-22,"PTE HAYES","Department","DENGUE","CONFIRMADO",6
2023-04-22,"PTE HAYES","Department","DENGUE","PROBABLE",1
2023-04-22,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2023-04-22,"PTE HAYES","Department","DENGUE","TOTAL",7
2023-04-22,"PTE HAYES","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",1
2023-04-22,"PTE HAYES","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-04-22,"PTE HAYES","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
